,fridge_1,fridge_10,fridge_11,fridge_12,fridge_2,fridge_3,fridge_4,fridge_5,fridge_6,fridge_7,fridge_8,fridge_9,hvac_10,hvac_5,hvac_6,hvac_7,hvac_8,hvac_9,wm_1,wm_10,wm_11,wm_12,wm_2,wm_3,wm_4,wm_5,wm_6,wm_7,wm_8,wm_9
5677,37.0370435698,36.4936693404,47.1692588686,49.9454237828,29.2631393837,39.6591768932,44.9783882807,43.3779712418,49.8379020084,38.4562636112,65.5874315509,28.1345302791,212.661757825,145.684252762,383.016318917,493.035177403,532.980757335,453.289979563,4.76816233444,6.04568831753,1.2202101726,-0.46048346932,6.1233687035,0.834378260238,3.07116821676,3.61481011806,4.77844178132,2.65003185844,2.94650860928,5.61163781772
5785,42.8947595292,55.2800498369,35.5448352072,60.2548954034,46.1950117529,39.3598951718,65.9904027788,53.8079456927,45.5227450795,69.8015915166,31.8928257985,88.3556129433,164.324880877,182.313860528,223.519877169,528.219178933,585.438943147,353.673020103,2.88931085952,0.561362979725,10.0024244939,8.47538154951,1.03641620204,9.41513333608,7.80767225867,4.49876331966,4.11277682325,4.93284371119,4.20624095964,8.69627960445
5814,64.4903572072,86.2011319728,66.4567798425,85.1415918055,64.1615693067,61.7264324893,89.1539518726,85.1853650756,77.8119317371,98.5902307804,68.9141812702,111.177668047,282.391407117,268.003819253,430.70274207,797.329063684,880.3822645,566.736066712,5.02342098936,3.41085475015,11.2420122291,10.0221138915,3.49992816029,10.9814243228,9.45375328824,6.90032573709,6.2847653418,6.93284580899,6.43421390546,9.94878163376
5817,66.0875446807,49.6891242693,59.4206168442,102.43659052,59.8025640022,67.4812225599,99.7798313765,63.8923928121,70.2706740257,72.0006616585,84.436129263,78.2210749719,329.313521023,272.600990953,577.767628055,908.087234649,973.260614116,748.885162652,6.91028462067,7.00032011984,7.73985666717,1.67827252019,7.67695201695,5.1587629609,8.31728205561,4.74579275123,7.57568502825,4.10023716111,4.41875020519,15.9324020688
6121,53.1350550817,53.0269127287,38.492387745,82.4817606396,55.6476600397,49.3126644358,87.020778471,56.781280232,51.2221691649,76.3969682983,40.914009166,100.02196363,213.959676428,221.527131244,322.359944702,679.540111987,745.368580367,486.621406584,3.95892673104,1.66237563097,11.2260295254,7.49989398781,2.41509362181,9.56457312135,9.16478688206,4.50351678333,5.28514618371,4.87050824472,4.31288978655,12.9131346189
6139,62.5313419319,86.6571250787,70.4881155686,80.3508678124,60.3716624529,60.5285571955,82.3009004657,85.5165270617,80.059245779,94.4378951564,75.2780754213,100.571295038,283.726970849,256.399349503,446.38356079,762.431885835,840.864831371,558.69246675,5.12668911688,4.27571024249,9.6083605011,9.01713899165,4.13440760146,9.67636130718,8.47759702781,7.01967549683,6.30895853151,6.76122648237,6.40899003945,8.40093681943
6266,79.3638915664,94.1344860483,84.0498215272,107.767598634,74.8029167347,78.4366719312,108.553529716,98.5687220639,96.2923552728,108.866919397,97.9550462515,115.929769861,369.061794946,323.582114373,607.38838373,1002.83935164,1092.70458675,758.8582263,7.04866063661,6.42908123407,11.0249217741,8.31210375812,6.4774846702,10.161396745,10.2461574382,7.74804804768,8.15502421426,7.30936088322,7.22428256486,12.9445264778
6498,68.0803788291,123.336098894,106.487502354,65.7984289089,58.8825979154,67.8340688583,63.5663997024,115.6078287,110.372344526,106.999690746,111.97954238,88.1397149406,345.332037738,267.143130398,555.604162318,762.928439752,851.250284113,579.130341567,6.35548521319,7.4542355033,5.50214818356,10.1219191858,6.19527400996,8.491519006,6.04648729755,9.88958817722,6.83990761449,8.70632983189,8.63331080383,-0.195187073931
6692,65.3508967869,79.4110024633,91.3481584756,80.9794465205,51.2988018086,68.5845603453,72.1489851518,86.3159782269,95.3642409407,75.1217044711,118.289415235,53.8198969707,354.957015926,244.906584138,635.004895647,799.643299793,866.362752675,699.156867137,7.68098448924,10.2033201101,2.09088916423,1.49937254294,9.67963536764,2.54490496959,4.9117905429,7.07025355988,7.74699165172,5.42901051035,6.03419941999,6.33748265186
6836,56.3814890834,68.6212499319,80.1014444041,69.9064302923,44.0781016257,59.5973669955,61.7944688593,74.6274765521,82.7821872844,64.5427240517,103.947857211,44.996791646,318.891165716,222.609957603,573.229273147,717.453674415,777.147556597,632.747999887,6.76449395405,9.00993771993,1.58162196712,1.07118155426,8.61360472015,2.03468039098,4.1497103782,6.21687569772,6.82201459534,4.66130935847,5.2242911497,5.4211702435
6910,42.4134172678,78.135144806,71.1292235791,40.1573045389,34.9698421474,43.3899686664,36.9606183622,73.4276035589,72.3337808786,65.1513335194,78.0110009488,48.3361027854,227.677066052,163.811588269,376.26704893,478.261043366,535.889839481,391.415834976,4.38168489547,5.47173453904,2.13386515446,5.14854049509,4.68931629362,4.14904973896,3.15027499356,6.23678252411,4.47027845339,5.33736314093,5.31358249608,-0.778696238057
7016,72.0148281677,110.960181316,93.4070846858,85.7649169012,67.1713385422,71.5624362744,86.20586817,107.76123502,102.421812651,111.228615116,100.686941495,107.556327522,346.178249926,294.133313094,557.430986728,858.824319041,948.235598861,636.12421482,6.02571908652,5.94664354844,8.68042939873,9.93042414117,5.26787838223,9.80445933333,8.13105545118,8.46339593081,7.1905324047,8.13035531339,7.71923551694,5.7827038324
7390,42.772733528,45.3363007914,39.4709931181,61.7977438851,41.6447175739,41.7743793768,63.1956677067,48.9493980765,47.3476577458,57.8715914343,46.4485807176,66.6817528704,196.646847762,179.60235461,313.71785206,558.708716831,612.511792554,433.033488688,3.85920335983,2.83851901285,6.99514450344,4.56467335546,3.3257009547,6.0327957096,6.32643796733,3.98362262376,4.61270266344,3.88627161382,3.61290130656,8.88485661182
7429,52.0691166956,32.0598183341,44.4028758046,83.7787104581,46.4104362812,53.7480024546,80.7885816254,45.882209847,53.053075865,51.9792013655,67.5879160577,56.7190452805,259.555909213,209.160981432,465.358620896,726.110735167,773.787930413,623.432018282,5.79426450691,5.97041588613,5.6824228618,-0.0223718875907,6.72526997939,3.21835898801,6.53087708442,3.39443204787,6.25312263699,2.79411107045,3.08968655596,13.8610519372
7510,68.6816667769,124.499811609,100.851042392,70.6114844123,62.7420795089,67.1464513717,70.6660472174,114.708000708,106.620555028,113.379598344,101.817439661,103.73412848,322.196355769,272.802755001,513.927893821,772.840319029,864.377242881,557.446499984,5.76116469158,5.94762696573,7.87949568534,11.9049523998,4.85671446289,10.4491361263,7.33411340657,9.7190190482,6.64843227275,9.02494274909,8.66646391006,1.41710295869
7641,42.5557457883,41.8301816529,50.356313196,59.4526052948,35.3289589177,44.4380843333,55.091322994,48.8850217898,54.3817049673,46.5451868338,68.4780474032,39.9629583996,233.334351275,171.914813238,412.847554158,571.571722984,619.235784618,500.955924971,5.00172890453,6.03704827679,2.82754240111,0.678060744781,6.14873457259,2.2233272696,4.2296303274,3.97086381683,5.17638991515,3.22156272762,3.4257112965,7.35531279904
7731,66.2833256719,77.2826784899,60.4826052301,93.7710241498,66.6742274308,63.438355951,98.1154344664,79.6661274016,73.5121420076,96.5479480814,65.4149337221,114.316354647,283.22346039,278.727511263,439.421173292,844.113301889,923.562261882,604.222414194,5.22212710048,3.31051820852,12.2010279577,9.24331162581,3.72310103337,11.0375278423,10.2532889782,6.33276527549,6.5964787009,6.47164383645,6.00181021358,12.9495356594
7741,89.6881725449,117.20704725,103.149668479,115.562321937,83.5164569055,88.8051058248,115.956052763,119.072467822,115.48050727,127.12556004,117.104199493,129.609654224,420.087061787,362.078347879,690.45310477,1106.703257,1209.10250638,829.723509147,7.89785041509,7.61146190282,11.6157398138,10.2180610292,7.27284333522,11.5039648077,10.8883803175,9.42785648025,9.03560964479,8.80250272947,8.74695886329,11.8253627647
7769,46.9391028817,84.9452032257,59.8337147984,51.3649944325,47.0251035246,43.6793067987,55.1496167024,76.5180393349,66.4929666091,83.7329332816,53.3189172879,88.7489430965,199.738049552,190.685033816,281.292694326,523.762379418,594.681905233,350.340740676,3.28986019405,1.94215414126,8.33504435009,10.5746340575,1.60749627303,9.78249241548,6.73147622811,6.631733812,4.37008527649,6.61698710154,5.91658456744,2.89812452064
7793,50.1225678418,37.474648619,55.8679917265,74.0421870452,40.2438229293,53.7473032421,67.4575910749,50.4558435969,60.8291077005,46.8071891747,83.5498716587,37.5425463558,286.777695753,203.502556165,530.535952899,702.174369993,747.293085461,640.179565565,6.27692696388,7.83591100199,2.24279505049,-1.77201908682,8.12833587854,0.749013571327,4.44291935592,3.83063361453,6.24698620156,2.69816984163,3.28511834937,10.0444874749
7800,50.0225206077,55.5305912347,31.9684671038,78.7190488907,55.948232065,44.1730201918,86.0911935727,55.7652833586,45.9909863848,80.5310370508,26.725294594,111.379029076,172.626624124,210.490309512,232.768758754,621.288015935,688.114968718,409.038047037,3.04594549599,-0.225737550533,13.836379379,10.390238899,0.665548047952,12.1392549503,10.5235389571,4.74219074599,5.09947641654,5.43411272068,4.51664470507,13.6265653231
7866,53.9639842538,81.7627149391,79.9742070325,60.0210503781,44.7306071837,55.4906151985,55.2678928957,81.1984429658,82.9647200964,73.9870189333,93.6669269238,57.8279188387,286.006148912,208.893538892,487.46121959,642.355248765,705.898996902,532.247293057,5.66201606082,7.11377615218,3.07442336861,4.4939301019,6.44769853107,4.28534411162,4.39081853831,6.77055633329,5.9513596569,5.70403215793,5.87355542557,2.64021130965
8236,41.6669652806,26.3319928561,30.7953877599,68.2571970228,39.4055355049,41.3174290289,67.6616192084,36.0090084694,39.1347177297,45.3938310228,44.6495935682,55.4790932209,197.00742083,174.139287347,336.29881808,578.776560885,622.268745577,476.42584846,4.17062244656,3.51001341805,6.22638809998,1.57302675737,4.28970960672,4.08679478574,6.2206461062,2.84837240095,4.86565467296,2.65819529555,2.54976244137,12.113665852
8243,68.2053748455,90.333388151,97.3983008567,81.3411094873,54.7870899977,71.0412824886,73.3101094805,94.5665887206,101.228167902,84.2712541669,121.236145654,63.1152471259,368.255554515,266.216552019,651.803880001,837.080230045,905.357556018,710.699040028,7.73870104507,10.0382351917,3.07536232821,3.28457325445,9.35814385468,3.89921362367,5.39850679522,7.88143157229,7.91349893999,6.27309208387,6.77917695469,5.48990241938
8317,65.3785683637,46.394875426,49.851875334,105.289111361,62.6226831624,65.0911299304,105.621566629,59.9046789247,63.0303691801,75.0038957573,69.6154825861,91.3547439576,308.098489405,280.294838135,529.978574873,924.864958351,993.170086553,734.679020983,6.25977085235,5.24398821708,10.1337186733,3.3330200951,6.21173438201,7.0799787526,9.61177652795,4.41716192129,7.28366539864,4.20416844623,4.24721705785,17.8168794542
8626,78.4004434968,99.1747645075,97.9551014336,99.3822121428,68.5114732337,79.9907610484,95.595110248,103.77205909,106.103062446,102.662124169,118.81512525,93.3133859255,396.308198645,312.447371947,679.569507038,980.301790435,1065.63555845,783.983905436,7.83333624188,8.92399608327,7.00352370055,5.84955916171,8.47524743236,7.07380939146,7.92278606912,8.21122970522,8.35615214369,7.10940680619,7.42149964472,9.1776851915
9052,69.8241408234,61.404937791,61.5778692406,105.832183986,66.052465307,69.5655095238,105.915887939,72.2695649341,74.1867568173,85.016127228,80.2836475563,97.2433476397,327.402800094,294.129632379,561.682260854,937.789562963,1008.72524204,735.913967031,6.59477883445,5.84525037836,10.1098897174,4.63644869998,6.49580208033,7.77800346857,9.6523721119,5.48053782752,7.59931467117,5.14249527253,5.18332416369,16.1212596126
9134,35.5803780504,16.1761534675,26.7656581638,61.2102444896,31.8544883038,36.6243230126,58.6764478148,27.4191060437,33.4334838534,32.7955457339,44.151878638,38.2258940353,185.519008222,151.768549049,329.759811584,519.344372497,555.462613029,456.365864406,4.16284500427,4.05607609772,4.12328680886,-0.475976852618,4.83544372297,2.11752892387,4.80002704061,2.16564098039,4.51389909062,1.76563915102,1.8779805019,10.7287447082
9484,85.8285462892,164.617431741,130.613118775,84.9663995725,78.4803298773,83.2155282156,85.4455933795,149.210348346,138.08308769,147.263466306,129.230372623,134.130923962,387.012714416,318.581759376,607.013756164,901.706857876,1013.21175291,626.963749357,7.09482207421,7.36756835555,10.2375981214,16.3563232116,5.60468420208,14.0097482909,9.24804994382,12.8361021101,8.41914404995,11.9244802138,11.483149518,0.408343129177
9609,56.1315524281,83.8692362776,76.5078288545,64.8982136549,49.3999713103,56.6836959271,62.986745935,82.7692845449,81.5545107169,80.7103516792,86.7144880946,71.7608358085,283.668268855,224.09355992,470.040195792,675.086935697,743.146526617,533.292802617,5.43961586605,6.02927653855,5.1161212281,6.08664170676,5.5233637464,6.1156630496,5.60523005593,6.81481129757,5.85856372022,6.033735336,6.02150000136,4.07760081314
9647,93.5039874379,171.255736698,143.412921016,91.256822666,82.0222520348,92.6096617625,89.9648160278,158.474147397,151.3424479,151.186285249,150.669843605,129.161461768,451.845630584,355.164421303,735.139244765,1037.13945577,1153.18534272,754.594114462,7.66329533156,9.07385111552,8.22219846037,14.7084039483,7.22675056602,12.2726060971,8.33025269993,12.939517599,8.94257207759,11.7480342191,11.6223610529,-0.335023570067
9729,39.2355768059,41.7965812423,49.8179183872,52.4021370029,31.8633929613,41.3732056912,47.7891943356,47.7502741733,53.0355014566,43.9925504312,66.8316318372,34.667524246,217.206028546,155.945449942,382.525946541,519.34091234,558.611926879,458.072329514,4.79728160717,5.80898642614,2.04660404268,0.621824039148,5.86793096485,1.79338293099,3.5652607194,4.00417590322,4.88046397775,3.1306952006,3.36075520429,5.63421845595
9912,94.4415159404,131.320731966,113.866428001,117.947405467,87.4879170804,93.1867800725,117.92934213,130.785193572,125.99367846,137.379290361,126.471985463,137.280482616,437.561171986,375.646095228,717.254911995,1135.67706522,1243.80478649,843.470597884,8.25321084828,8.14299015069,12.0398967042,11.7518970092,7.54786803879,12.5418185649,11.2877192001,10.5799540672,9.56945325303,9.83635611863,9.71012160343,10.8299566799
9922,79.0973027522,103.353479976,107.32134603,96.1642598162,65.9877175839,82.2029753499,89.7270775213,108.205443092,113.29137461,100.536444323,132.621240763,81.6167880692,430.202907268,323.111679022,757.332600433,1008.41629663,1089.27263026,829.629823379,7.83775599445,7.81297639031,2.08880073661,1.64982317965,8.07415715431,3.01871033585,4.27150429608,6.34085846942,6.2765824207,4.45910597561,4.78335880171,4.50092614022
9932,32.7815332483,61.8064996991,48.835157808,32.4243356681,30.2295228991,32.0045753395,33.0279352232,56.355809052,51.6614747552,55.8764794978,48.3424196045,51.2318365759,158.610593905,131.194492387,238.214547081,364.928692504,417.755744989,275.614668634,2.88061423617,2.65315970589,3.82138979875,6.05551871869,2.29461985512,5.27839130763,3.64889767794,4.93855555243,3.28260081814,4.60810994445,4.23351346773,0.388484739423
9933,46.3560127975,53.7310105952,35.8834186814,67.8828045544,49.5501688068,42.912283525,73.515258586,54.2789590983,46.8978221772,71.7500001212,34.4954531694,92.2754163507,183.233226594,197.201299645,259.735986408,591.228420473,655.238548179,409.167962636,3.26172137038,0.875988765723,10.6087869378,8.14586956878,1.48464248952,9.55666877386,8.40399939281,4.45010081221,4.54124753203,4.88591637303,4.21020145514,10.4886696514
9971,44.19013917,100.921425967,79.1274561341,33.5841491137,39.0863827929,43.4147906481,33.5854742922,88.4605550823,80.4884139287,81.9702296255,75.6144735883,66.7493419794,225.85662433,169.915590435,323.334856867,436.427715634,505.911331614,310.773523123,3.71472836132,4.14477168703,3.77720453803,9.50110582856,2.96474387981,7.12861020926,3.74629436136,7.69489839345,4.0702981719,7.04692829575,6.65571652578,-4.08809021584
9982,40.8266265937,51.0892519847,31.1743305315,60.0438292859,44.670027789,36.5000928877,64.9948286818,49.0328507056,41.4198045568,67.3775899662,26.6235393894,88.0282694293,153.574145364,174.159871446,205.942039197,502.208217851,564.937774171,338.241875788,2.53438092433,0.0624637637994,10.3447567624,8.43586892369,0.762845601089,9.6228722872,8.00356236129,4.25384012403,4.07337604749,4.65200827683,4.0072137507,9.26530208928
