,fridge_1,fridge_10,fridge_11,fridge_12,fridge_2,fridge_3,fridge_4,fridge_5,fridge_6,fridge_7,fridge_8,fridge_9,hvac_10,hvac_5,hvac_6,hvac_7,hvac_8,hvac_9,wm_1,wm_10,wm_11,wm_12,wm_2,wm_3,wm_4,wm_5,wm_6,wm_7,wm_8,wm_9
5673,75.6397593865,104.037034861,93.4037007461,99.1798884949,67.6841745641,72.0924901433,93.9430016837,102.078165978,104.381659281,106.140332022,109.586993775,102.893242364,358.981615507,305.854772905,602.691045929,933.294301303,1016.35258853,725.44792794,7.01562046699,7.24546270301,7.75711987866,8.36692905362,7.06289004606,8.82003450468,7.23839161702,8.19432228955,8.43193515426,7.45968210962,8.52933484592,7.82514024375
5677,18.0423874573,24.815975307,22.281600884,23.6586879289,16.1452527376,17.1992425494,22.4113387925,24.3499254917,24.8999606727,25.319029525,26.1460916207,24.5441147582,92.6307655965,75.5203245528,145.377710399,229.671672409,258.746662031,203.963219891,2.01332753695,1.7316100831,1.85224333245,1.99960231921,2.0047079361,2.20802948083,2.00426211397,2.27490932604,2.37776516042,2.04943970018,2.03981493084,2.17579557097
5785,61.9646521955,85.2283358841,76.5152887336,81.2561716131,55.4473160416,59.0543041037,76.95978822,83.6193422864,85.5135454694,86.9496120579,89.7788220023,84.290114612,297.593659541,253.722139006,495.090623293,768.075215607,836.643897904,602.815396776,5.82678048242,5.93392709943,6.35343398582,6.85388747132,5.86047790973,7.24879611451,5.99319897212,6.78689089054,6.99297627341,6.1732397391,6.98732725045,6.48193600594
5814,17.5075398598,24.0801097651,21.6209863636,22.9569011748,15.6667163656,16.6897788351,21.7469918956,23.6280825714,24.1616528643,24.5684104015,25.3709646023,23.8163966569,90.1963123288,73.4290655915,141.194055994,223.176196523,251.704323215,199.145810199,1.96419683299,1.6769836795,1.79539888871,1.93653677728,1.95451497541,2.14249055352,1.95287380687,2.21591661748,2.31510878554,1.99517360799,1.97479254144,2.1186673166
5817,80.5941861943,110.851128028,99.520911267,105.67779792,72.1175747847,76.8130062032,100.095856136,108.763054364,111.218938983,113.091875315,116.764820261,109.632051946,383.336817836,327.52568826,642.321152656,992.959656096,1082.0519612,769.947820382,7.44594004571,7.71945643743,8.26468619615,8.91465690599,7.49792786715,9.38883760068,7.68824105482,8.7034010332,8.9530525362,7.92499235063,9.08770594255,8.31103441063
6121,54.8273657896,75.4123715391,67.6983232995,72.0774005936,49.0181000392,52.118851706,68.0977237458,73.9453278407,75.7033104139,76.8997409948,79.5002926042,74.5701484239,262.231281307,222.592126483,435.363257215,675.035359197,739.093675321,534.183607844,5.18253010809,5.22503403289,5.59480461919,6.03625970155,5.21007292274,6.39907628291,5.31982471788,6.02571003678,6.21520033417,5.47796270323,6.15392759015,5.75623624977
6139,81.8621967937,113.315341764,101.550366585,108.520857406,73.3820756976,77.4318005002,102.076671694,110.732466652,113.780002916,115.381378059,119.456384613,111.782278282,389.087656676,333.473246014,651.51078407,1004.74965896,1093.7413437,779.718990228,7.47104493397,7.87355748333,8.47607033056,9.20339062038,7.6105489148,9.62275402494,7.79052169768,8.90473950825,9.25765103486,8.08281181782,9.39103782344,8.55383853003
6266,50.3195537035,69.2105779055,62.1374304137,65.9810391156,45.0273872791,47.9603506068,62.4970138153,67.9074854387,69.4410803292,70.6102764036,72.9058904766,68.4499359499,242.676196755,205.639652866,401.93996706,623.691437765,683.739872341,496.104731689,4.81529109257,4.81968317069,5.16010023419,5.56591286064,4.83767642215,5.9113736124,4.93583900781,5.59008827602,5.76756533598,5.07929843715,5.67428249428,5.33935223156
6498,79.1084290459,107.995817884,97.0578932413,103.660560866,70.6899208047,74.8464572148,98.0158818007,106.411372546,108.817793872,110.092392947,113.791695637,106.692481911,377.743337458,322.627188238,629.71712488,974.831799236,1061.7964477,757.662925474,7.39021479927,7.59487385438,8.15644540383,8.87628808287,7.45472299279,9.33364100928,7.56207740469,8.6411882943,8.91414756425,7.81479066681,9.04070465844,8.28204356127
6692,35.4358181732,48.7503930309,43.7416631788,46.5488928677,31.6814898821,33.6950051261,44.0500736205,47.8435025253,48.9642774573,49.703325031,51.3438087163,48.2032693269,172.692273599,144.690997032,281.726340354,439.381495928,485.166528312,359.530385775,3.53119115632,3.40333858612,3.61852605096,3.93383194566,3.54116826526,4.211143558,3.58757652882,4.07119609148,4.21792604911,3.69298063057,4.0169372515,3.88951594499
6836,27.98107559,38.5135448437,34.5945829669,36.7724299057,25.042924104,26.6436646437,34.7898392065,37.7762295249,38.6493287237,39.2870919156,40.5869367273,38.0891851425,139.216027682,116.122309505,225.070181989,351.986989997,390.687747853,294.722401129,2.87984760454,2.6865458815,2.86746591109,3.10675977885,2.885631054,3.35999666126,2.91010839708,3.30672569294,3.43274165089,2.98427804626,3.17097335522,3.16060289141
6910,37.8825778251,52.1617185404,46.8461729708,49.8189963149,33.9025493637,36.0484475086,47.1177158626,51.1765236614,52.3806593882,53.226271489,54.9866526043,51.605318396,185.217285311,155.781851449,303.691877634,472.534473443,520.676631196,384.273762926,3.73865249987,3.63300188784,3.88948401926,4.19516427999,3.74888515663,4.48798844383,3.80955167515,4.31590764761,4.46360115945,3.91462530065,4.27702233656,4.12303618597
7016,79.1723908371,110.045556528,98.681574749,105.504076123,71.4043157871,75.871904077,99.7037140614,108.193725005,111.035211871,112.761130183,116.379850753,108.793787047,384.329986294,328.536068862,644.764210423,979.010509348,1066.94738484,759.581470365,7.11070143934,7.41336751581,7.88539505685,8.63649014813,7.15903514527,9.02383942685,7.30428853143,8.28851324596,8.92639198152,7.80576609326,8.80189954752,7.90740093269
7390,15.9235246829,21.9013260369,19.6648026651,20.8800635196,14.2493238911,15.1799904755,19.7797051957,21.4901575958,21.9758009761,22.3455269581,23.0762212022,21.6615498377,82.8792747775,67.2040727638,128.784950292,204.067528319,231.116891521,184.997391343,1.82651853525,1.51986908531,1.62597044081,1.75671211985,1.81525599038,1.96047731244,1.80873214762,2.05292616368,2.14838740529,1.84618454236,1.79613330926,1.96309231745
7429,45.5306992351,62.6240063696,56.2266770511,59.6960856412,40.7424031753,43.4009862852,56.5498935984,61.4494615449,62.8306121733,63.8926964171,65.9661462534,61.9370846832,218.799009821,184.782889454,360.937591538,562.362955141,617.196064863,450.781354636,4.39967590376,4.36254433518,4.67022836092,5.03660856378,4.41757483089,5.36174042886,4.5021999889,5.09865745119,5.26379503212,4.63015255845,5.13453474275,4.87009419944
7510,62.1061583546,85.476791417,76.7718660185,81.7394382268,55.558967834,59.0312567177,77.1768106345,83.7471577236,85.7355716104,87.0583194395,90.0184738237,84.4336233317,296.696243862,254.242082339,497.629649366,770.157309487,841.208683713,605.010972553,5.84828257737,5.96776702027,6.40783606683,6.92461367275,5.90331298777,7.31105431598,6.01659806069,6.83192676155,7.05786105469,6.22075211309,7.05833282817,6.54155934678
7641,42.4914055179,58.7488930443,52.6601393546,55.9914366599,37.986081621,40.3534039743,52.9014980002,57.4717904394,58.7410930441,59.6598331311,61.7561208192,57.8835992058,207.038480298,174.506309223,340.536591368,530.253079509,583.563500738,426.958180543,4.13729643788,4.13806531111,4.39660804516,4.78823735417,4.19839917775,5.09735966704,4.25118048138,4.80848923388,4.97164062363,4.41431614261,4.86376815167,4.66186565836
7731,53.3564854152,73.3881899144,65.8875998031,69.9640525831,47.7447747559,50.854202159,66.2690312239,72.0059172961,73.6326115784,74.872005872,77.3061697407,72.5813820783,256.482159995,218.217862236,425.585795706,660.848437637,722.706592373,523.331176422,5.07916429548,5.11054214242,5.47154003365,5.90191447468,5.10455201709,6.26026826729,5.21188294295,5.90239365972,6.08719998757,5.36477911503,6.01679358788,5.6375040043
7741,61.2545305183,84.2508414093,75.6400714949,80.3192193487,54.8121657523,58.3817197213,76.0774418902,82.6642194498,84.5309386747,85.954320606,88.7474165616,83.3246163854,293.481788887,249.664001353,488.763900992,757.068429447,827.607298579,595.014861372,5.76546233971,5.86706016031,6.281454078,6.77545482637,5.7985398738,7.16740828425,5.92998658593,6.71459417473,6.91814011798,6.10714235814,6.90718618939,6.41270219672
7769,19.4735587724,26.7766644655,24.0487519083,25.5525504633,17.4199524154,18.5422177797,24.1844305082,26.2659242977,26.8623503124,27.3043506691,28.2046744998,26.4686252087,99.5000345057,81.5474500963,157.14713604,247.655450814,278.1004389,217.293436525,2.13372538738,1.86368564832,1.99559513776,2.15391783995,2.12706949577,2.36962471246,2.13039477932,2.41871798816,2.52468315232,2.17764803966,2.19713588195,2.31423078992
7793,54.6735686464,75.1994227394,67.5127170832,71.6928369657,48.9232830107,52.1077906883,67.9044448795,73.7813139521,75.4506362705,76.7190476768,79.2147704726,74.3722477636,263.783274552,223.939142593,437.41099735,678.574347554,742.560507159,537.289018429,5.19341049711,5.23607349164,5.60610971619,6.04741484466,5.21999899319,6.4113634401,5.3309379455,6.03741525271,6.22570326548,5.48815844266,6.16518228515,5.76644363834
7800,27.1961866822,37.4433381868,33.6126169569,35.7210071552,24.3346433519,25.8927304284,33.8132823073,36.7323163925,37.5719166686,38.2002765301,39.4586221663,37.0226105614,134.826581521,112.3268822,217.802743685,340.959826695,378.583038419,286.601278139,2.80710849735,2.61395719805,2.79958526861,3.02398876772,2.81399478281,3.26474771878,2.83780282322,3.22019709837,3.34808761747,2.90907912512,3.07668961039,3.08072916961
7866,37.1187799608,51.0503842967,45.8264576985,48.7991959185,33.2079271945,35.2819891398,46.0539222278,50.0174231423,51.2375954536,52.0692095055,53.7897772863,50.4885220606,181.004740922,152.025825046,296.24699338,461.697950531,508.712989688,376.266774146,3.65193168044,3.554601938,3.81553844915,4.11822214851,3.68037575592,4.38457370138,3.7219422268,4.23342365582,4.40926516486,3.85197739149,4.21342713469,4.06597867892
8236,65.3393794236,89.6597485077,80.459686635,85.8637216072,58.4174038028,61.8713807508,80.9676141033,87.8047680413,90.0909646231,91.4619193747,94.5375512187,88.6130018987,309.271513168,264.189994458,516.530990606,800.515003358,872.669862422,626.481147406,6.05984370076,6.20810822361,6.67048807683,7.28089150278,6.09616074084,7.60794855964,6.24277254424,7.14649871844,7.34201814143,6.53669022817,7.44314867038,6.87388006969
8243,33.5115583682,46.0724366241,41.3880221462,44.0067279448,29.9748859078,31.8920996867,41.6197650006,45.2044930866,46.2655709991,47.0190591913,48.5763679502,45.6028112588,164.47514847,138.230817744,268.31054219,418.621946066,462.018915586,344.058913222,3.37290752723,3.22329554944,3.45293425865,3.73059245907,3.37922092771,4.0039033698,3.42264573052,3.88319821392,4.02632211221,3.51666731556,3.80305940364,3.71366280477
8317,49.2376451638,67.7224863769,60.799789061,64.5662296245,44.0591301934,46.9261674688,61.1531989646,66.4444639603,67.9494637832,69.0906658128,71.3399580532,66.9773840258,237.952936134,201.74989682,394.241832333,612.154254042,671.153908804,487.714160743,4.72099718884,4.71515784446,5.04849166198,5.44612007436,4.7422441695,5.78694282969,4.83644295245,5.47826361086,5.65377412668,4.97706337934,5.55231424822,5.23276671036
8626,33.4748263591,46.0418833393,41.3373581963,43.8938650197,29.9544769017,31.9068075347,41.5771150338,45.1755523837,46.1959876508,46.9736244628,48.5028951945,45.5363129478,164.412990392,137.8225775,268.192496093,418.231554589,462.120054597,343.739144242,3.35160480776,3.2062568127,3.43271662144,3.70268032074,3.35751938731,3.97652162862,3.40440961595,3.85784909695,3.99516848316,3.49596169167,3.77506250161,3.68591594044
9052,61.9559242917,85.216780409,76.506743593,81.240550952,55.4397217171,59.0497476714,76.9495184323,83.6115967972,85.500359226,86.9395992349,89.76498657,84.2796787307,296.48093227,253.860341026,496.452351214,764.705848125,834.504854275,600.341429972,5.82632593279,5.9341212936,6.35327847228,6.85302083996,5.86010045239,7.24793378262,5.99358639583,6.78661337463,6.99199903862,6.17304932748,6.98629058673,6.4814897708
9134,37.9428203929,52.2646931882,46.8860171123,49.9341006038,33.9576400421,36.1356101613,47.2250831119,51.2550474397,52.4496597991,53.2883741121,55.0637877628,51.6609479546,185.579637982,156.441404603,304.313264914,473.355266591,521.34508956,384.659128382,3.74438232152,3.63924034033,3.89630856,4.20280908275,3.75477271551,4.49584310906,3.81534788898,4.32272859684,4.47093157853,3.92091425375,4.28486730328,4.12971294578
9484,56.6201117941,78.1996147133,70.1453070546,74.5783782119,50.6400428757,53.8255376357,70.5436988008,76.6019017126,78.5147549728,79.7417691732,82.438771561,77.3329224273,268.831964969,227.114447281,448.930375442,693.153581905,758.062367883,547.16293594,5.4229033571,5.47983395258,5.87701500448,6.33497359535,5.41441006271,6.72080491389,5.53933267075,6.30665998202,6.53658519221,5.72820374938,6.481143812,6.0434837151
9609,48.8701166023,67.2176106216,60.346820533,64.0838769265,43.730249639,46.5767151942,60.6973189697,65.9498821734,67.4426083593,68.5759874874,70.807786382,66.4782162968,236.712637394,200.639932508,391.396257594,606.887135223,664.73365362,484.252309611,4.68913187423,4.68019618716,5.0109781983,5.40551461271,4.71004901162,5.74477844029,4.8032941209,5.44061015751,5.61511713372,4.94267659344,5.51089403952,5.19679850309
9647,87.6628159501,120.468221535,107.640187133,114.696127742,78.2023641626,83.1824437572,108.860923522,118.064484398,121.430169715,123.039293707,127.330210586,119.190177822,413.711454125,352.362407867,697.719608624,1079.25707823,1173.42909258,831.974438938,7.79637959379,8.17925332539,8.80439814281,9.7241645724,7.93002243651,10.1279441006,8.10516662415,9.24436773556,9.687643344,8.46972667065,9.83839752116,8.83111564332
9729,71.9939472469,99.2303880894,89.0313125888,95.2541436967,64.3531670112,68.3100331367,89.6466770996,97.2375138525,99.730879395,101.393139924,104.82670548,98.129634201,340.786078768,291.098961577,566.72765943,888.065357596,963.582800465,689.212000662,6.80790558418,6.96385180484,7.50798845309,8.14444754759,6.86260917379,8.59410423355,6.98508566207,7.95141718135,8.26138814134,7.25806752836,8.32836081429,7.63861000217
9912,9.1643414769,12.6070143149,11.3196654882,12.0233444279,8.19995090851,8.73610603257,11.386966458,12.3699382259,12.6515608145,12.8614611488,13.2872801631,12.4695953567,51.4415937485,39.9558061522,75.185074204,121.736860501,142.289728806,123.840428831,1.23934273561,0.877921013107,0.93990683374,1.01465409617,1.22130056355,1.18490642852,1.1939817746,1.35867747683,1.43854895226,1.21155184891,1.03468217787,1.30063830847
9922,77.6505601891,106.722020822,95.8206254265,101.645160222,69.5030845354,74.100610324,96.4008405236,104.763080054,107.070989465,108.916720687,112.396072541,105.565350083,377.051474785,324.350734274,633.812706982,976.553533545,1060.20239433,756.799018631,6.76225663341,5.42195685152,6.13515463201,6.7177906543,5.96807797747,7.51565672867,5.61662855345,6.74685404664,7.02267477608,5.79828837913,6.90085226362,6.16958081058
9932,26.0080311371,35.7718835635,32.1170632194,34.1037799556,23.2730620612,24.7903235418,32.3039264573,35.0987633443,35.8923191752,36.4960087554,37.6859642627,35.3792668167,129.961647584,107.958294455,209.039501963,327.117439347,364.347427382,276.403671099,2.70275039862,2.49094124306,2.66691724579,2.87673722039,2.70135231975,3.11882700362,2.72542201222,3.08990929638,3.20951354099,2.79403227065,2.93318509063,2.9529320733
9933,59.1126348962,81.3050727629,72.992308739,77.5177794128,52.8952721089,56.3348739022,73.4172748417,79.7685144214,81.5779774616,82.9463810682,85.6472984373,80.4097170056,284.974519248,241.519208577,473.67075246,733.963996093,802.33948926,578.95024413,5.57884324981,5.66028665568,6.06061854128,6.53834049914,5.60968292076,6.92111581265,5.73338343187,6.4933103048,6.69287904866,5.90483807619,6.66573950643,6.20176497437
9971,60.5981074591,83.3498741748,74.827432778,79.4698875685,54.2243421516,57.7484065792,75.2634531023,81.7734333622,83.6305261692,85.0319450677,87.8017602744,82.4312565869,294.490324482,248.34575122,484.462873148,749.940565974,819.262464859,590.085919399,5.70772144655,5.80211546828,6.21258201698,6.70261091124,5.74000789807,7.09165904084,5.86787762907,6.64575516805,6.84927702699,6.04427639722,6.83327911813,6.34734792882
9982,30.2416295999,41.6389712242,37.3755858445,39.7753826954,27.0360418316,28.756822731,37.5084309248,40.7175613952,41.7744070001,42.5069334034,43.8752085748,41.1693777124,149.350604875,124.819726886,242.311825029,377.999188946,419.188310357,314.295219648,3.05504602967,2.88968155394,3.10547612225,3.34311339157,3.08532343081,3.62261349986,3.1131146439,3.53124033337,3.67183673677,3.18148663102,3.4294155683,3.37498229682
