,fridge_1,fridge_10,fridge_11,fridge_12,fridge_2,fridge_3,fridge_4,fridge_5,fridge_6,fridge_7,fridge_8,fridge_9,hvac_10,hvac_5,hvac_6,hvac_7,hvac_8,hvac_9,wm_1,wm_10,wm_11,wm_12,wm_2,wm_3,wm_4,wm_5,wm_6,wm_7,wm_8,wm_9
5673,42.9781858059,98.9832056512,35.3588811095,64.5842336111,42.3046983218,63.8696322349,28.7365666442,62.8675656722,46.2403278747,62.7280531449,75.2873293981,96.3599368489,271.688569121,291.432201125,480.044852299,776.449223802,687.454479635,687.235561922,3.8832633629,-2.47411545494,6.19639645635,4.93208065645,2.89829008959,6.22820163941,7.51838493327,1.14262989945,-0.271161020006,8.62342195002,-2.90224460869,4.19538829517
5677,49.2757470208,44.2112944237,94.662122026,55.9397973987,36.0579205796,60.3020090316,89.3236065482,24.9639613532,68.2296719915,76.4566684817,89.6548883364,59.6276623343,231.08344857,125.868286109,307.88899574,354.449852776,528.558173584,255.958226993,5.01927998684,5.25851955359,4.61957016543,3.96102700971,0.524394583134,8.50729068705,-2.10154820384,5.30147727767,7.62881106545,-4.56092087644,13.7542342282,2.08332912155
5785,44.0277362874,84.0434572894,30.8974970037,59.82366748,38.5216136361,28.989387852,23.114360591,84.7008728804,65.0710402724,42.0326189721,29.0684810059,48.5903252198,166.832513249,122.759085484,275.131328167,576.394032775,665.483372422,456.626124533,5.75341927922,6.53981822095,5.30847276298,0.602189441303,4.78716724969,0.815739984388,4.8603343047,4.77371011236,4.44557202585,7.46769819585,2.4428819939,2.303935403
5814,20.4787303002,42.1817325126,18.772504747,25.3529720801,18.094470028,40.8403595953,-0.722278315353,19.1215895163,4.83340912415,25.3543141086,25.735576505,48.6535992984,155.103034409,152.110866382,225.317642207,411.180274645,327.847072913,406.163166523,1.01509610138,-3.45618717156,1.26395449237,3.3993260072,-0.0941887840698,5.03007922035,2.22773560993,-2.34363820948,0.638262684542,3.88690086657,-2.67777257583,1.9833458338
5817,68.8983858051,108.982511485,109.304613865,45.5242527417,55.6528545571,70.6023091558,74.6841613108,95.9444319201,41.1894042257,93.5026651966,104.267484827,53.4824464557,403.274082333,209.194738546,408.734905434,1050.30841351,960.783613391,703.661881641,4.27169835321,-3.49964229409,5.5380851486,6.64999173447,0.903098390911,0.621045118216,4.87060929542,0.722656895548,10.9609455958,6.52711846217,-2.60585430171,4.82650678725
6121,86.7686434972,65.9253112734,61.361793863,92.7819042981,84.3104063814,76.4506365369,36.404594205,137.890785087,91.8452423227,78.2379277904,11.1536926378,95.0866372156,311.831820874,302.058464233,601.137945698,1073.7042107,1129.13795899,904.768281412,6.25423158847,11.8855932869,2.3351865991,8.50207117895,8.81614102602,9.54644232081,7.50447174607,5.87381338881,8.91615344509,11.5544252825,5.94817121479,8.0207649909
6139,55.2827722596,69.9452896355,81.4282699403,68.112985409,50.4501047461,55.6226516105,95.359512369,66.1740755997,85.1860566683,88.5950561091,103.494514223,73.8666957026,270.456448853,217.089799104,451.007929354,617.679287061,732.230750749,449.210341669,5.71714557842,5.19924854342,6.9621261124,4.60032105215,4.34184163066,5.10475183505,4.80253549343,7.91823328264,5.00642199304,2.19940771937,8.15401645638,4.59655073603
6266,69.6543856362,111.14947324,81.8500363845,86.2918524896,68.8236527015,32.4152568808,124.12318355,136.336516488,130.766360049,106.601589732,122.956305815,64.8374335883,290.667894771,212.145987299,509.567682682,831.367557734,1016.44777033,507.560162404,9.31554641004,10.9162779247,11.7221362991,2.71970415062,10.0700858032,-2.72301281883,11.4068827775,15.3286201233,6.48587251596,8.35447818993,7.20423098192,6.38239904925
6498,93.1933138516,112.36645723,69.7579990059,156.828074928,103.239085763,88.5741421194,139.900432388,141.793376862,190.066529864,139.102929669,141.997840157,176.347423015,386.528390461,523.26373753,1010.7944627,1087.67957117,1331.21310799,930.003422631,11.8604599784,17.7575246297,13.9754616446,9.07677160091,15.8578133746,13.9575774984,16.4632193627,20.3214103801,-0.228115952497,11.7092835339,15.8875840793,11.2399187791
6692,40.46396725,74.6335613395,95.8263518647,23.6106501771,37.2928944597,44.4527394937,109.730382058,52.9199523633,35.3629528126,92.1907307464,145.296842203,39.858837145,308.382668555,175.646721869,318.614646924,644.654227635,552.552628278,358.473855226,2.76947610781,-6.41847653393,7.18623941797,6.41398241756,1.34002291537,-1.60661244794,7.01839078566,4.73246969527,5.32894641054,2.77530063297,-2.25144969538,5.27585076104
6836,77.9610457412,85.2225209043,56.8843641429,114.043593965,74.2944112311,51.5681818747,70.5410148269,128.516722558,140.941873864,80.4708237712,43.2154926388,93.9365412336,232.130429633,240.021534533,562.192786003,776.690736057,1063.039392,642.379036627,9.91597248235,19.3009686251,7.41602290989,3.36468591255,11.0955585213,7.4027504215,7.24535938872,13.417970127,6.96244934184,8.54393814771,14.5791575134,5.75141656529
6910,41.0358905369,73.8756303014,75.5519565679,35.7343675644,32.3256234577,48.1053239179,63.7888325402,46.8111740498,35.6924779527,67.0632957543,90.4622914844,45.1363215245,260.374987064,146.843528619,284.735016932,584.049101977,568.632573477,398.746747484,3.34494745893,-2.40063110307,5.01003440689,3.65152296815,0.298200306467,1.62265121329,2.77046345134,1.77699465346,5.46989273461,2.12013936387,0.686326229096,2.6749962779
7016,108.807627104,164.045746394,79.6423850135,167.732908046,110.807147351,92.4585728335,106.937315255,190.626297022,191.044072848,136.174115925,113.185589363,168.161322258,444.024039483,483.399861651,984.36124599,1336.26112055,1558.27571511,1085.57730799,12.3020067169,18.0599892198,12.7452220317,6.38514141008,14.0645700315,9.35091100505,14.3870412374,15.6725112541,5.34408529756,16.2265608449,11.3951573534,8.40714637178
7390,85.8545307188,135.7263443,107.169495911,101.715094103,78.9505750702,60.6453626493,128.547739322,143.612316655,134.920993928,123.801074641,138.620961168,89.0812371172,399.923907956,282.185433707,631.212032169,1082.66752944,1256.91957393,710.148387606,9.93752889954,10.3413873768,12.7461685747,4.636560723,8.67943373719,0.663775843053,10.2372833433,13.2163884751,8.64134605168,8.489447008,7.85923949104,6.52988377897
7429,36.6292655871,76.8703312502,30.8208993336,69.8629169247,33.0881768494,50.2542962448,33.5222181145,42.6033559439,64.9019186577,50.8904408109,59.3242816029,85.7256434837,176.209230931,205.461286172,376.991822075,443.359912145,530.58801928,439.559939123,4.97079820437,3.41867569812,5.94084587159,1.86364912076,3.00375167134,7.13257549411,3.77151818691,3.75407548821,-0.299734058504,3.90513205282,4.82457195196,2.06485600491
7510,82.0714507368,83.5553604366,111.185632115,104.200560351,66.9403576136,93.9568548778,94.6616935824,73.9149091809,110.524350496,102.91481705,93.1503471394,110.844913023,336.997490595,276.295968302,593.683203553,798.416976246,1006.23230491,657.035587222,7.83243982581,10.4951634471,6.26344170498,6.26395280571,3.9638902909,13.39723552,0.824282620797,6.97954117062,9.04139059543,0.851996062719,16.0710789478,4.34111667415
7641,73.4333209795,78.652036887,77.9492541744,68.1990727801,68.2290378488,61.1659290532,62.5710326725,117.608866079,75.2003842413,83.146161106,56.4316998836,66.7255220506,325.628688211,240.642223795,495.495834959,1002.08708582,1029.25905613,748.40845027,5.74202827902,7.05786871269,4.44643310152,7.33709668804,6.63908919998,4.36344449446,7.27476598623,5.81640358703,9.57167948925,9.50569166376,3.34477470085,7.06855753927
7731,43.0269931124,82.4223207089,49.8963692175,62.9983397329,41.4954352541,59.1374356288,55.3695618673,53.7558072753,58.1973088675,70.6502760824,89.3694839626,87.6041318952,260.267575756,263.243038928,458.931718939,650.476292736,645.968640872,549.06578618,4.28593290561,-0.24770288578,6.46242504564,4.58598348924,3.06961817145,6.03954168587,6.18452763857,3.63655287216,0.714653532867,5.22740114236,1.46169061328,4.08137570239
7741,56.9540025706,35.2640006858,94.0753714096,46.7388810479,44.9534857377,78.0748433387,63.6699254544,35.4469181626,40.3977759534,74.532026042,64.7809149991,64.7993793866,291.106551972,195.733770948,383.101222909,638.068932568,662.295564597,514.022004019,2.884041647,1.5167289847,1.00423000043,7.34907281601,0.0246716158222,10.0732927949,-0.964768797734,0.392715981102,8.57975129089,-0.735800406881,7.33363666174,3.97198844913
7769,53.6862085223,58.6297597427,50.7477589813,90.4968556439,57.3439005422,61.1065592094,85.4316333128,65.4953017749,105.416877531,85.2269296427,89.9986133781,108.867151996,237.343616234,310.393905328,594.288929428,595.461574102,742.016091539,539.222788498,6.36106015426,8.96235576094,7.23413933701,5.66180389986,7.67863747872,10.1803086348,7.68939427307,10.4155172945,0.112406529016,4.45777267812,10.414273486,6.17885433482
7793,67.7109541046,78.4463913849,68.6808846773,107.48440757,66.7829661987,53.0013142074,109.598618883,97.4608470326,142.564672139,98.1463477459,98.0660746415,101.153372675,242.725354824,268.676720207,602.550461749,627.833439651,924.571546278,497.704151716,9.27540099454,15.1792467363,9.50630143282,3.38999831111,9.69136410619,7.2078013965,7.54988303586,14.7368583156,3.52264328402,4.30817442819,15.2752351195,5.68147760987
7800,27.6021727418,114.211677394,45.0995302408,57.6366845166,24.0655925585,61.1640203051,48.3045838065,23.2280633204,38.5822434526,65.505981565,122.270952147,96.8562009966,256.180551373,256.422112797,400.23236051,534.314279716,466.106297732,470.461423524,3.57224669931,-7.51093828365,9.17720519772,3.100165457,-0.385289904189,5.443849849,5.66340235152,0.700489227,-2.95644134165,4.11799935438,-2.51679868419,1.82328275005
7866,21.6722219161,66.0126522133,36.9390303707,34.4689905652,23.2966559323,21.9441377961,63.1618509156,38.9433573691,44.8799550252,54.8159437653,93.7316306014,44.204890365,167.830973557,145.226845932,264.59429648,368.771924912,377.277597511,251.272567935,3.34695040797,-1.66792395805,7.17819447352,1.68294311247,2.76862724662,-1.00660424424,6.45074596603,5.48275349297,-0.400847415123,3.42317651062,-0.429882392466,2.87947186267
8236,62.5844669142,84.2312668648,33.9161222008,112.852063203,71.8232371282,70.0568243419,75.6215326275,95.4281014145,122.824926512,92.0588606999,89.5393564244,139.84506042,268.383126914,407.823008419,745.11209484,811.040559131,921.39491235,751.991870492,7.36406400945,10.1639262231,8.91235151778,6.94605693292,10.49296435,11.4413038123,12.2298327419,11.8594049593,-2.42527144589,10.2847166755,8.21484498095,8.08726325855
8243,46.9929269418,46.6081846231,83.1804979213,61.1741514331,50.7688362541,32.5230811242,144.660296747,64.3198778939,105.871463709,101.936417382,141.117451329,60.3547638857,226.495455691,208.850901927,449.518187849,448.01878679,605.641182243,243.956317078,6.47559363819,7.58236742409,9.62288925835,5.04494893745,7.83925934594,1.99686158015,8.68310982855,15.1887178162,3.25722848799,1.05482896553,10.9085945333,6.73382723185
8317,57.7224642822,74.8144995904,98.2653496425,40.4850631875,50.5120851369,43.3873624718,100.157793755,87.2482801813,61.3660622522,90.1306275494,106.337043292,34.4112579901,313.408484534,150.127184958,345.443437709,782.368915236,801.354312498,450.147523901,4.79954800091,1.51184332997,6.17962696532,5.0204950196,3.49392368383,-1.55340782046,5.60702119558,6.38472942007,9.31514191156,3.88140959121,2.27029385161,5.09011436158
8626,51.6290022001,31.3334890623,67.5162822716,44.5690004179,44.8980346395,61.2080534799,45.8771083451,51.0084649499,41.4845476688,60.7016991791,39.8452463045,56.0997537979,242.959577141,185.114159429,361.251985956,629.836160528,647.437240035,518.945373747,2.97437189422,3.45700521899,0.836682083173,6.57742771244,2.30262087461,7.85182303271,1.55427476872,1.67221537642,7.23107835126,2.54929395202,5.16619804013,4.55412997783
9052,63.0345728974,82.7994967905,92.5734047826,52.4457295818,61.7648862552,82.2515468227,87.5059703847,79.6540862496,45.8208178519,104.723199272,122.476650989,88.1523351669,418.870855162,355.289300263,604.601143668,1072.32951404,902.805731665,793.53836822,3.12091926519,-4.62300794656,5.53518727304,10.2877190087,3.09158065298,5.78203928569,8.72600971722,2.5104775519,5.3632016431,7.31350239835,-2.65213304151,7.85702601128
9134,77.8334308225,160.832303637,97.9803077122,119.350618371,69.5406293886,86.8701051692,113.545309507,104.638628223,128.032828357,123.243463745,162.016025846,135.915260149,407.831476237,360.646384257,701.381397888,986.143083618,1115.96103941,753.666452968,9.28542194238,4.43314560176,13.0922316965,4.15998680791,5.47897241843,6.76598744927,8.53659854656,9.25217949159,3.1623010265,6.6826452265,7.27457118439,4.72521618023
9484,77.2656393994,101.638937358,58.3693805311,82.744867339,88.6951242377,38.1884855778,96.7625307222,179.117149932,115.159682511,106.142649572,91.2807616816,77.6958635415,317.172083704,302.36183887,638.632032583,1160.35644202,1153.3964791,809.987156882,7.94073412634,10.2337293785,9.73955094141,8.81009039629,14.2897985887,-1.29608809007,18.7188245487,14.9012825777,6.57011722295,18.1557532581,-0.591605262233,11.8695111727
9609,57.3488067162,130.548452212,82.07315594,104.073972363,39.4505836067,71.1609830171,76.3702984557,48.8400025638,108.067123826,82.2174569563,113.305559725,107.469265531,270.844534939,199.596205441,442.351092896,481.047672031,747.426205242,415.408481266,8.70042623884,6.2166944304,10.4774837474,-0.91613497461,1.06053668122,8.14337533628,-0.182635040413,5.89030169729,3.17422134269,-0.683655010237,12.9249437001,-0.657695949836
9647,86.1254212437,32.2434478377,69.1553367633,100.711703644,83.892115746,67.0205117814,74.7773841035,121.087248121,127.66715363,86.6736902429,21.9444372501,91.2891478598,252.825868915,264.872161134,617.020215617,857.686239651,1092.80058663,722.113131794,7.43391414274,19.6946408816,2.39130697936,7.83856904451,10.8160696813,11.5577693448,5.50749382876,11.5398306454,9.4568799429,6.78693495799,16.0629818581,7.83995595246
9729,68.5198156416,107.603322302,101.755208964,112.466873598,60.3556307801,76.2227304476,133.761528839,68.0653546951,136.691388846,117.82061952,154.917970543,121.223495218,310.813568955,285.783275927,594.728221147,632.065522591,871.493208417,472.732756438,9.57722477893,9.45175537477,12.3403973469,4.02336552529,5.87486282413,9.94952086964,5.29750430609,12.9127981896,3.56318675763,0.642265307001,16.484398717,4.3985672735
9912,47.5388825657,127.658700437,82.8661945089,69.3769003342,31.9162393972,83.80405672,53.5907991004,30.277319383,45.5395413542,77.0437584751,120.386019404,100.950387785,327.217053888,241.486209769,417.618287526,673.326482398,660.930204972,556.257212729,4.66048514033,-5.73302849993,8.1004817063,3.40484208311,-2.59939594147,8.06336899555,1.03146547579,-1.30896034797,2.83120834391,1.77474383174,1.79382589655,0.695455369231
9922,57.7918023159,22.5880182225,57.8242114538,64.9869260039,64.4035179668,64.0630825623,79.844199266,74.2331096885,76.5620749522,85.6772138915,67.7466212215,88.0127549357,272.17589161,332.478751461,611.912123537,772.350388707,794.766264754,652.357753108,3.30680482012,4.71774683435,0.615078818341,7.47527612488,6.52495879086,8.01592321882,6.49951144057,6.29895388171,1.08764096735,3.82234967688,4.24281475659,6.68350735614
9932,43.0727110411,39.3605919913,44.2043010957,53.8187631181,44.5100995209,39.7666157682,59.9000052546,62.6541357861,66.6498676967,61.628914601,55.4567400506,59.8140394393,191.853584139,197.985156689,392.016369697,530.893061348,606.408190604,432.501721663,4.31717583622,6.03868384542,4.10156580048,4.67294722617,5.68199404427,4.82484947264,5.84358766157,6.86023234351,3.08548325375,4.50056698911,5.3606416134,5.13086831853
9933,60.4822030951,110.676820126,45.9151040831,66.0185286062,60.6271383729,48.9566539252,41.1232178233,123.850439485,65.5703140046,72.5132436251,63.9229971744,72.0183809704,319.716573023,270.473057079,505.123802084,1078.94762278,1009.40352487,822.236475209,5.56598205044,2.39358865434,6.79664941476,5.28567094615,6.81729739207,0.438581512563,11.1020397209,4.90831085956,4.82538883671,13.5587547484,-4.13430222225,6.33618415893
9971,56.6706836723,141.786749726,88.8486239339,83.3281590489,44.4755560094,70.7594494783,87.7285009277,66.1990100156,83.5389460205,95.953875328,143.243536481,98.8460689387,358.324820456,251.049243336,480.144729849,743.561288397,817.314538891,543.889375934,6.97876114649,-1.07678401105,11.1046115573,2.05116583389,1.16303490513,3.90249888217,4.64732129326,4.63123558914,3.074634065,3.32902297199,3.80490438226,1.90825029763
9982,84.2861147028,115.467219619,126.819752373,82.7931625799,61.3517782156,61.196227807,93.9289337038,110.78457286,102.277046876,96.3254655401,88.896398775,52.5520413411,333.296247654,110.933512057,353.16205015,821.213246185,1039.60860241,519.282613234,8.47414009988,10.0435858677,7.52095112805,2.49543898622,3.52565389812,2.25313993476,0.696352776589,7.36330012781,15.4482454532,2.60907333178,11.8288916413,2.54489644327
